Myc	label
2.48883493751847	1
3.13164600120542	1
3.80100086753602	1
4.12116539235162	1
4.95174172804811	1
4.00882517197814	1
5.35522379653054	1
2.87525399280113	1
3.12427693694425	1
3.34232699549718	1
3.85333341526513	1
4.58782221023051	1
4.26352972796917	1
1.15400977353523	1
4.53426824697001	1
2.4533931827852	1
3.68785234836278	1
4.04388806860137	1
4.66031666968472	1
2.51961728713646	1
2.78585995967152	1
1.85321435896972	1
2.56812247088008	1
3.75115624545009	1
4.03603570573807	1
3.97703980904318	1
4.03772036842318	1
2.32792422756622	1
0.956421755900859	1
1.53187906691104	1
4.10840985976083	1
2.14021896987625	1
3.57553428475466	1
2.9819575707727	1
3.1552646441874	1
2.97421099938336	1
5.22899987149696	1
6.41090691582993	1
2.93854911692373	1
4.14400208905473	1
4.21580703059032	1
3.80387059853484	1
2.20558882310003	1
2.96823883432621	1
4.03319280272724	1
3.63156243583823	1
3.23112394570235	1
2.83924399104335	1
1.95414834122988	1
5.05331661930335	1
3.72130060203531	1
2.11154507094316	1
5.26848554147168	1
5.24259884768017	1
3.17656277017235	1
1.90823748112722	1
3.40942818810801	1
1.57526319107632	1
2.57818159750633	1
2.6636674754248	1
3.11808745648172	1
3.34312158078746	1
3.40790327365109	1
3.71701737785276	1
3.47349134001995	1
4.26726222143751	1
5.06371005921659	1
4.72808033801704	1
2.48356862778667	1
2.70228076894964	1
4.57000350004195	1
4.63708788815489	1
4.43394783541442	1
3.47016755593229	1
4.97619395649386	1
3.03435464745254	1
4.75073762236546	1
2.89194633939957	1
2.45616018100564	1
4.75242986830227	1
4.3561632525424	1
3.85194209403204	1
4.52620187586389	1
3.63648455647096	1
3.44994054236378	1
4.93755376942526	1
3.33770373422485	1
3.90470590089125	1
2.77982675982848	1
3.3956409748894	1
3.34186244182017	1
4.7575868798481	1
5.50038317013946	1
2.80503402153263	1
4.11365548504072	1
5.06803382915599	1
2.6390862022623	1
5.39947094712223	1
2.87774364675518	1
3.12390368613921	1
5.36247096677491	1
3.7510315934351	1
3.67897482364385	1
2.78718379249633	1
4.29143739239748	1
3.92117211362613	1
3.89368391775702	1
3.81756881866893	1
4.01389039440137	1
4.5518104237898	1
2.58349561836392	1
2.56225651622524	1
3.17201167280456	1
2.8952683357747	1
5.00941731048098	1
1.86276286899414	1
2.54759834628938	1
2.59868220432547	1
3.29857496531136	1
5.80320602800487	1
3.56952985040196	1
3.54911284536353	1
3.43035611647461	1
4.21911477045704	1
2.32488042774015	1
3.66473742454758	1
4.50811123159317	1
3.42506417390545	1
2.57311056285372	1
3.9675557370607	1
3.37149990730008	1
3.52378283772335	1
3.35705836539527	1
4.152162687221	1
2.97886710679208	1
5.53790813912407	1
2.9572518497062	1
4.24566790925406	1
3.89668237160004	1
5.01664067213587	1
3.78292968647636	1
2.43924228957183	1
1.96456099135398	1
2.93972554030788	1
4.55891279336048	1
4.52196809841484	1
2.84878793546479	1
4.61358450767958	1
2.97554836852751	1
4.43713799572956	1
4.03150851150426	1
4.20197570567564	1
3.83771285842868	1
1.20553528056979	1
3.41511715644168	1
3.04102816704694	1
3.3806346837622	1
3.70713710720677	1
5.54568252168247	1
2.77240100785732	1
3.2004805495903	1
3.31765367345671	1
3.53677841189903	1
2.56708880338584	1
4.34570356405502	1
2.32734469797026	1
3.84572442101928	1
2.1335718889126	1
3.08543585814468	1
4.28726477292025	1
4.02940292047075	1
5.99983394531383	1
4.00080114992403	1
2.24529432664316	1
2.74427130716202	1
2.10206811934447	1
4.63744338172602	1
2.31988302075618	1
2.91967196260402	1
2.93255565747144	1
4.51508827433286	1
4.80987934159951	1
3.84632798968676	1
2.6363687420977	1
4.31229677064351	1
3.27407647358535	1
2.99227450738071	1
3.50083715963937	1
5.70261052876621	1
3.23265380559754	1
1.79557758199983	1
2.7240980722524	1
3.73794467049223	1
4.06836646934434	1
2.12119831619488	1
3.95188414317785	1
3.17930946202464	1
4.55885810852024	1
2.30614279415878	1
3.77096278222617	1
2.32174242476725	1
4.16997370237179	1
2.0552338641649	1
4.03623476979418	1
1.85808057616219	1
2.50102912331394	1
3.45427772405004	1
4.02419230671385	1
4.42149772564668	1
6.44274829638783	1
4.41668736619738	1
3.68737934288208	1
2.85686992604084	1
3.36344173244682	1
3.92137630912982	1
5.33188642351683	1
3.63484375127623	1
3.52457660641306	1
4.84069153354508	1
2.3706141535745	1
4.4244696364177	1
5.97548845698529	1
2.1202504394269	1
3.94221241508185	1
4.17858491909512	1
4.16790145179067	1
3.33251888404913	1
3.57645717987286	1
3.39282547197774	1
4.83706924625578	1
4.67755358654122	1
3.36600105450229	1
3.55951320164228	1
1.97482889462995	1
1.43822073887435	1
5.39507280975464	1
4.71123609677344	1
2.83220165972334	1
3.40692492149722	1
3.64573100262552	1
2.89094597996858	1
3.38844789197053	1
3.49661827815482	1
4.79888050521433	1
3.46468355307989	1
4.96151098921513	1
3.30905767366412	1
4.22631012836152	1
4.41213769364081	1
3.15017920867403	1
4.45119455164908	1
4.45339795677351	1
4.6241944398445	1
4.11983318818215	1
4.22947758097748	1
3.28644577812369	1
3.56661805386985	1
3.35480621206076	1
3.19404791361324	1
3.60325133719372	1
1.87720579653644	1
3.65108454784955	1
3.40335755843252	1
3.05848172074827	1
4.80057723013714	1
4.35863008427802	1
3.70589062669833	1
3.42418162356182	1
4.7469295491177	1
3.4565160780946	1
3.55311743914473	1
2.7032714732694	1
4.34190595285721	1
3.12195465776972	1
4.42194773803217	1
4.61979551774665	1
3.96602912030559	1
2.62930898824218	1
3.27899429802628	1
1.96352320798374	1
4.33338337338699	1
1.39005538937076	1
2.09896210635829	1
3.32790020893946	1
2.8720133005278	1
2.71617827524236	1
3.58625031414105	1
3.34165635050221	1
2.0568469411275	1
5.28356161898047	1
3.68640491755377	1
2.78423201069392	1
3.89845660855877	1
3.00874582521975	1
1.94091716870077	1
2.62754999502453	1
2.65861507071606	1
4.90255109551588	1
3.45850436044835	1
4.01899252491286	1
2.16957177840123	1
4.48304656105845	1
4.14727022580595	1
3.88392320145256	1
4.36755896831031	1
4.92684654942656	1
4.87241622452662	1
3.91983619129274	1
3.33973405624335	1
2.57719569949293	1
4.08197888130875	1
4.10102821451633	1
2.93029298937202	1
5.19003872593894	1
3.82102648585268	1
1.96371492026685	1
4.12560453798825	1
4.0547884033446	1
4.64795228305695	1
2.20944580320503	1
3.36867814806124	1
3.31202487832529	1
1.98097025709203	1
2.20541251476555	1
2.50225369216982	1
1.37411726838729	1
4.38321468436809	1
4.3914317360262	1
2.32058140774569	1
4.83884104913283	1
3.14081063909141	1
3.33704697518286	1
3.64000131339554	1
1.85480844805175	1
4.96157889691413	1
3.67255108889778	1
2.41366390111223	1
3.84409410332049	1
2.99300282234557	1
3.78817456599368	1
3.31896470017037	1
4.52150895540824	1
5.30701132918073	1
5.07124587185798	1
3.6817215324989	1
2.68219876955968	1
1.78953393321791	1
2.55602112629715	1
3.86504071608455	1
1.16262204314685	1
3.22059124125051	1
4.31654740138123	1
4.44289195465776	1
4.41467650504677	1
3.53376292054294	1
4.64127783617357	1
4.10255834260096	1
1.97890637158619	1
4.91527504238059	1
2.29919579926098	1
3.38744056996557	1
4.93357567574063	1
4.43570200276271	1
4.26326971152838	1
4.01995185895767	1
4.18202968735975	1
2.69477935809316	1
4.04228144730316	1
4.00555147517723	1
6.8783020283164	1
3.95178580860832	1
2.5249954717997	1
4.15761697751692	1
2.32053998995033	1
2.89723967695593	1
2.74379848207875	1
3.6378460603552	1
4.3276022176672	1
3.98845925517387	1
1.05284723580519	1
4.14382836726539	1
3.46293567306678	1
3.71297239009289	1
3.61467275589323	1
1.91212773980117	1
2.99471772541312	1
3.34602088571088	1
5.09218225041338	1
4.07116626474477	1
4.22208080188369	1
3.94567678130288	1
3.84018539839111	1
1.31816584628593	1
4.33041179989295	1
5.62146375174913	1
1.59567892987038	1
5.52049803972783	1
3.82807861493525	1
2.96957582231187	1
3.08756791080964	1
1.85819505019752	1
1.43943068226361	1
4.20969807565938	1
3.04765068355754	1
3.09932578527018	1
4.0375656195578	1
1.37633019150871	1
2.45571738744177	1
4.17226830683894	1
2.13019156820698	1
1.9048042915163	1
2.62775790736625	1
2.42359283935407	1
2.60128608199525	1
4.93979340588261	1
3.94428310294253	1
2.6060919982632	1
3.82387777607776	1
2.66641545544182	1
3.3326570275133	1
2.33215918366984	1
4.11479822112913	1
3.249713718426	1
4.71774227890665	1
3.0184665545319	1
3.41235034168518	1
2.56738646415605	1
2.8704536395304	1
2.92595019051089	1
2.09103079532026	1
2.18607312124588	1
4.66271164882764	1
1.05326427459377	1
2.69204684327741	1
3.59313987505851	1
4.92692055419341	1
4.76405747693646	1
3.42240896958323	1
4.73749576805054	1
4.11107261749036	1
1.83909888230444	1
2.9064494738069	1
5.09289132911909	1
5.82164937898243	1
2.24414258892773	1
4.25546844443437	1
3.47764031360511	1
2.29463351634358	1
5.16900258968679	1
4.20659679835495	1
4.4507461239605	1
2.82189227012994	1
4.32052022655672	1
4.7037787344687	1
3.41461821310191	1
3.32782062201197	1
1.17538527774048	1
2.8992115328	1
3.03003859261744	1
2.90733300387049	1
3.78243828122694	1
5.35851389632442	1
3.62442495008827	1
2.74018282574295	1
2.82014847542553	1
4.53131372531838	1
3.21900207615265	1
4.55252343780716	1
4.26049537531275	1
3.80042238473815	1
2.61119566753642	1
2.99693012070819	1
2.05573739119254	1
4.43350333709782	1
0.881626721587943	1
4.47107210980965	1
3.6814228636507	1
4.05410372563573	1
4.94414687806128	1
3.62004455427346	1
2.58099556392859	1
5.32976815198454	1
3.93907012744669	1
3.44400473799152	1
2.5593465094936	1
2.96976059167338	1
5.55957873695344	1
4.03801555410717	1
2.99985290576566	1
4.66727526620048	1
3.75723518830108	1
4.14839882135047	1
2.79058179107087	1
4.93787383640626	1
3.78927229039133	1
2.99605231377513	1
1.2612541312243	1
3.59230196478581	1
2.99972557302523	1
4.51011590958399	1
2.81767831804697	1
3.91398682859872	1
2.81365246796864	1
2.60280597081765	1
2.16504237758017	1
5.01652285412574	1
3.24784864354936	1
4.0789454633553	1
3.06735440925511	1
5.43030105857259	1
3.59265724414044	1
1.67594806885318	1
3.66240463676076	1
3.22017377536649	1
5.18771661405647	1
2.23922532270181	1
2.9479311769253	1
1.83417621442261	1
5.01245126843109	1
3.44259565265582	1
2.62592182776394	1
4.39002459260469	1
3.08966828323495	1
2.22578539879944	1
2.90182381168111	1
3.13914795898308	1
3.8395054302834	1
2.40165032670924	1
3.54444618341127	1
4.40590404332672	1
2.70155705232115	1
3.60458246078101	1
3.26474913416585	1
4.85473286899864	1
2.07503029067276	1
2.3517931624088	1
4.48946987526159	1
5.30751501585525	1
4.33754197333105	1
3.85624760281975	1
1.70590749015348	1
3.68589947254515	1
3.62089749899913	1
2.99893912890561	1
5.44237435008551	1
2.94005222889654	1
5.44446657997816	1
4.13812208662558	1
4.47198209231206	1
3.5871380382536	1
3.73775983329084	1
5.51692020454843	1
2.49182454614218	1
3.68172596685345	1
3.81628665904211	1
4.04732545826226	1
3.18640707580095	1
5.43111165418704	1
3.03130300778466	1
2.00921899285688	1
2.69709119784997	1
3.60079743182882	1
4.12558790091195	1
2.84551205425316	1
3.65175058184425	1
3.55624041762831	1
2.76628166123631	1
3.30750199167675	1
4.08778349463939	1
3.3258168857391	1
2.47454208219764	1
2.0096793346515	1
4.09526592992621	1
3.00314265568873	1
2.20529665412225	1
4.97341201756369	1
3.3086939424946	1
2.64469917846782	1
3.86746576120285	1
4.02582146972855	1
3.24126861358513	1
2.21302108580566	1
3.28514262010798	1
0.918961166027013	1
3.27891171597961	1
4.96854981538962	1
2.65069798017217	1
4.00703031767773	1
5.61166525698819	1
3.322017078703	1
3.2640020130328	1
3.30869662393174	1
4.14012918473727	1
3.28042848916634	1
2.8591006826547	1
4.02599093444401	1
2.93940539542764	1
3.14791870858789	1
3.3902207486116	1
4.15599509818033	1
4.29449880934666	1
4.80552906770737	1
3.08762504305939	1
2.3279514840046	1
4.10473884984492	1
2.30276470153874	1
3.3286468719248	1
4.78349990227129	1
2.67710824894009	1
3.90273218560717	1
3.15751540348995	1
2.12485356214999	1
4.26255137572765	1
1.94226467691691	1
3.82126832023233	1
3.11527813599075	1
5.02658714239686	1
2.44101502276368	1
3.96416217512578	1
5.12375570159393	1
4.53059384919841	1
3.2465246985961	1
2.12814141383589	1
3.34851593460237	1
3.09548662944985	1
3.63524224534508	1
4.28534156299558	1
5.11442617539962	1
3.04380176405857	1
3.43016069408761	1
4.19882840509708	1
2.24430570820538	1
4.31667769271559	1
3.53432814648111	1
4.21844650575679	1
2.99418544962734	1
5.18418529170036	1
4.56070895966779	1
2.75470420807162	1
3.87258337951281	1
4.23243166510704	1
3.29526956867301	1
4.13648688589682	1
1.94135368408676	1
0.852906936528095	1
3.26581928775453	1
3.98731340498074	1
5.3987003994947	1
2.610547838045	1
3.40581141358153	1
3.68596021688777	1
3.81315266716108	1
3.19833077044803	1
4.24117404430079	1
4.01208115977035	1
4.20142349631223	1
3.52080225246333	1
4.09276972404383	1
5.11494546718618	1
2.08700743845168	1
2.19188929584835	1
3.28855771639091	1
1.3918324250189	1
2.45420648044832	1
2.83063410462146	1
2.87170120735094	1
5.00249025295537	1
3.19837743465419	1
3.37368228084126	1
4.82765618042037	1
1.98862280016712	1
3.68798098435471	1
3.60480592708682	1
4.49599733746625	1
3.19427189295863	1
3.32992202399359	1
2.02792656381248	1
3.55417255512647	1
3.25695567940505	1
1.8121938499961	1
5.05708607555865	1
2.40835067662933	1
3.36389899099044	1
4.26130242886037	1
4.79964616251381	1
2.59746969424405	1
2.20302884971091	1
2.92439900930599	1
4.76474265936517	1
4.79067759880609	1
2.01674573526611	1
2.6793988619823	1
3.69390835981074	1
5.01394085791321	1
2.58347071077487	1
1.73829425618297	0
3.03229065662201	0
1.95801993467685	0
2.53177232025371	0
1.2637887415298	0
3.15916581321355	0
2.37404351067628	0
1.44577456069524	0
4.45095910257944	0
2.39166978334047	0
2.3629475949402	0
2.17648283183979	0
0.663610348134841	0
3.37864159204115	0
1.51895739005555	0
3.12867808738385	0
3.50139052771404	0
2.01181870739483	0
1.88964342539423	0
3.48229631004072	0
4.08410645824181	0
2.60487357792326	0
1.61955386485059	0
1.92699753736737	0
3.38634717548398	0
4.52646758409491	0
1.83100261329027	0
0.148190598317235	0
3.76387475920184	0
2.95486860252133	0
1.61226092000802	0
1.75042811361014	0
3.07946341236625	0
0.887455421588807	0
2.50772731723379	0
3.12603399153998	0
0.903193226575517	0
2.97200872187507	0
0.661207520570868	0
2.14028850366601	0
3.2755285165329	0
2.98696877991117	0
2.62011011417787	0
2.42443987704529	0
3.18240946946127	0
2.48389606345229	0
3.36714843158336	0
2.38267830487476	0
3.35000460606622	0
3.01514208660688	0
3.50282992274937	0
2.79406035840362	0
3.42389112269597	0
2.99598185543819	0
2.56653451992297	0
3.59014756467301	0
3.62029264653179	0
2.00207279936514	0
2.71783115209458	0
3.00435783290174	0
3.73635237449252	0
2.72220438689585	0
3.03446336141982	0
2.3577450507312	0
2.44996504545865	0
3.19464910722399	0
2.48825339071378	0
3.8708340743007	0
4.14462761170521	0
0.970246431156108	0
0.854990339066381	0
4.43822878454383	0
2.93681068500549	0
2.04383609104322	0
1.84599228500238	0
3.18470259839851	0
2.59521455254275	0
2.74725904763934	0
4.38384359757045	0
3.43465128720626	0
1.33286833008523	0
2.55871832904273	0
1.71754512845284	0
3.6850561754919	0
1.65610362512934	0
3.07376563012851	0
1.55691053895758	0
2.20641333620341	0
3.28464551295187	0
0.787455311635396	0
3.20549076024122	0
1.3118339535154	0
2.86606934812461	0
4.72870099773278	0
3.19802186149115	0
2.14103545313297	0
3.29757925497127	0
2.20600843199588	0
3.59607166821364	0
1.11831648401049	0
3.22794339612102	0
1.61806448232182	0
2.10962796730464	0
2.28118332810154	0
1.52225331610592	0
2.38581308509178	0
4.08187255354635	0
2.28054142914061	0
1.08415810927768	0
2.40311056590782	0
2.37713633291982	0
1.63403656939423	0
2.48706032399747	0
1.4468381737072	0
4.02024543069143	0
2.26995163622884	0
1.87703666641882	0
2.78640967081036	0
2.87457096965286	0
2.49717094849361	0
1.34841542447032	0
1.11627260672845	0
2.39306268659184	0
2.72191072630854	0
1.53849406205357	0
5.28485394700125	0
3.7564485428639	0
3.51118856316115	0
1.18318593935572	0
2.34390242177276	0
0.160973952023849	0
2.11568698959978	0
2.47650749099828	0
2.89924927320033	0
1.57947524811128	0
1.26641983078109	0
3.85470362498422	0
4.26682351207663	0
2.53928029132805	0
2.58655715755914	0
0.852699306005118	0
3.55837958423786	0
3.32778237080892	0
1.9085203027293	0
2.68269649403597	0
4.35021868370191	0
0.660709741636787	0
3.4613105856388	0
1.80629552219195	0
2.9345024332894	0
2.70453300394478	0
3.57658996630823	0
0.470875895551712	0
2.75718397720219	0
4.07297560546644	0
3.53662318632053	0
2.23051068558609	0
0.980874430101401	0
4.27597774386255	0
1.51747057262487	0
1.66801857216536	0
0.732765425775278	0
2.5177776617505	0
2.57307560137037	0
2.93944593534804	0
1.74115280233683	0
2.49346730716837	0
0.580157700804977	0
3.40390369113441	0
3.98343569760966	0
3.08742077610937	0
0.552343710255675	0
2.45363521525087	0
2.12332576889923	0
3.27083351241931	0
1.0711175230625	0
2.51225066227717	0
3.2056103312314	0
1.76706538626742	0
2.4782746201791	0
3.30240900180107	0
2.6581946466669	0
3.94574261404201	0
2.03377397023841	0
2.19047865611765	0
3.52583754167959	0
2.40433526680876	0
3.81654311577506	0
2.30223314253574	0
4.43510278748251	0
3.84333461757599	0
3.2794585629554	0
1.32588952841025	0
1.43681702432493	0
1.32548000951439	0
2.61688447020224	0
1.47158264298035	0
2.97769415073575	0
2.30236803216983	0
1.0198460609811	0
3.02856428886839	0
2.37452304238754	0
2.50685010797477	0
3.96208421324255	0
3.76094317926772	0
0.442988391191613	0
2.86984943299538	0
0.170403343987603	0
1.23644388698631	0
1.79705620984239	0
2.38129813656842	0
1.79068067877317	0
3.55804619839549	0
1.65698320630471	0
2.38893691917167	0
1.40082553588323	0
1.89918354497302	0
3.01556350474534	0
3.41273092507692	0
2.97953192811821	0
4.08657129281763	0
1.94737762148992	0
1.76655043711588	0
2.70433336575513	0
1.43674879420991	0
2.58320279669122	0
1.74511433014193	0
1.77773024304988	0
5.0795151939915	0
2.27484226926827	0
3.4631451198961	0
4.30949621944484	0
2.1746587547964	0
0.381418466526443	0
3.70472093194849	0
3.03213986864124	0
1.61391497156967	0
1.88433411530449	0
2.26269020515989	0
2.29929784039816	0
3.36219765232677	0
2.9126472192165	0
2.04160122736859	0
2.59026032641976	0
2.90059654527035	0
2.94514872655842	0
1.16633617344526	0
3.49770230649138	0
2.23733966866166	0
2.89478546808182	0
2.44694921185509	0
2.98816599202927	0
1.90331797261679	0
2.18993502537956	0
3.85656880439225	0
2.26025194453589	0
3.65826558235617	0
1.64201226606066	0
2.39768760376541	0
0.887770990768915	0
3.0030704942682	0
4.69693008337894	0
3.89673599735113	0
2.83806150148846	0
2.0961051249917	0
1.5020184405765	0
2.3292298673346	0
2.31150059102241	0
1.62725068570205	0
3.1190033977016	0
1.72543867636524	0
1.85717366402643	0
2.94875797524519	0
2.63405663503573	0
2.51079279926561	0
2.49915704764774	0
2.83906326523155	0
1.20141968762794	0
2.44506191536263	0
2.67307652018428	0
3.4809604368217	0
1.53934310697296	0
1.8925310455721	0
2.01122995529433	0
1.58550439359488	0
1.35806911531396	0
1.01358322878511	0
3.45147432273073	0
1.55285869778149	0
2.70233527581044	0
1.86737966446298	0
3.69996028312403	0
1.7484222797633	0
3.14835419682727	0
2.96619283212423	0
2.10015495327457	0
2.81845438127233	0
3.34799834383622	0
2.2542706475638	0
2.90019735823003	0
1.0449653044364	0
1.13161586055989	0
2.64979306857082	0
3.9666860721167	0
0.71991264359396	0
3.47763470818004	0
0.930090368694667	0
2.15888615649071	0
2.43363191157393	0
1.56170797425951	0
1.79035700558447	0
2.3682368985201	0
3.46501095288928	0
2.52230725425501	0
1.17280699131357	0
3.68332218787528	0
1.99080041150627	0
2.07620087190103	0
1.49637421221588	0
3.05655819216119	0
0.736935971871814	0
2.49376395328553	0
2.5640931191802	0
1.70927498848702	0
3.4367028407851	0
3.71091282759988	0
1.8584467246016	0
3.2857336222624	0
1.4452778314692	0
3.90832619158169	0
2.54368329621078	0
2.99082884736364	0
3.10839237959322	0
3.50182250465558	0
2.39764986782029	0
1.31183949179708	0
1.49601195835957	0
1.38837489069476	0
3.33869685238519	0
2.52130946715355	0
1.2762270899231	0
3.27243455586384	0
3.02289544233914	0
3.18208999819347	0
2.22908586679157	0
3.28477647318311	0
0.616180891846217	0
3.10903888668171	0
5.2664111801457	0
2.98379092065148	0
2.8459783844196	0
2.56306908915322	0
2.59765883762849	0
3.44864162407258	0
2.28381422824416	0
1.82365706738582	0
2.83580995322118	0
2.00120841677653	0
2.0616019600739	0
1.81103649622824	0
3.51828951260329	0
2.28305487995377	0
3.13243696155807	0
2.66966239803501	0
4.29174098331028	0
1.76787192361833	0
1.82402509648305	0
2.84612172357555	0
2.81970398928446	0
4.10925994374543	0
3.59822359713582	0
4.67923816302	0
3.33311156470092	0
1.91571378943746	0
3.62665216492293	0
1.83398537866951	0
2.53637527489331	0
2.43041369586828	0
2.17668011214174	0
2.86571165298793	0
3.83814548020221	0
1.96753254239778	0
0.97573393122815	0
2.82437948786583	0
3.01943722385336	0
2.56171703307594	0
3.27402873812809	0
2.43694602710218	0
2.71981459258597	0
4.36687065643685	0
1.57027357111694	0
2.54426641028549	0
3.35336188236068	0
2.15263308804392	0
3.04860383981351	0
2.69437183728616	0
2.42208955328824	0
3.72253646441644	0
2.34908976407036	0
1.55277645289292	0
